Alpha,Theta,Device,Sensor0,Visible0,IR0,Sensor1,Visible1,IR1,Sensor2,Visible2,IR2,Sensor3,Visible3,IR3,Sensor4,Visible4,IR4,Sensor5,Visible5,IR5,Sensor6,Visible6,IR6,Sensor7,Visible7,IR7,Sensor8,Visible8,IR8,Sensor9,Visible9,IR9,Sensor10,Visible10,IR10,Sensor11,Visible11,IR11,TempSensor0,Temp0,TempSensor1,Temp1,TempSensor2,Temp2,TempSensor3,Temp3
30,5,BH1730,ch0,1183,729,ch1,881,604,ch2,1087,667,ch3,8994,8158,ch4,10631,8026,ch5,9107,6762,ch6,34520,22499,ch7,35006,22903,ch8,35352,22977,ch9,14205,8253,ch10,16168,10431,ch11,15164,10763,t0, 0, t1, 0, t2, 0, t3, 0
30,10,BH1730,ch0,1198,753,ch1,960,657,ch2,1098,686,ch3,7381,7236,ch4,8678,7199,ch5,7387,6446,ch6,34392,22552,ch7,34732,22272,ch8,35138,23031,ch9,16434,9383,ch10,18042,11336,ch11,17022,11451,t0, 0, t1, 0, t2, 0, t3, 0
30,15,BH1730,ch0,1233,794,ch1,1126,787,ch2,1070,696,ch3,5909,6712,ch4,6837,6547,ch5,5719,5966,ch6,33544,21882,ch7,34351,22048,ch8,34813,22638,ch9,18783,10861,ch10,19996,12353,ch11,18779,12256,t0, 0, t1, 0, t2, 0, t3, 0
30,20,BH1730,ch0,1371,946,ch1,1234,988,ch2,1099,732,ch3,4687,5790,ch4,5200,5804,ch5,4255,5089,ch6,33164,21997,ch7,33849,22142,ch8,34401,22677,ch9,20879,12079,ch10,22034,13428,ch11,20590,13337,t0, 0, t1, 0, t2, 0, t3, 0
30,25,BH1730,ch0,1467,1126,ch1,1333,1200,ch2,1183,826,ch3,3741,5118,ch4,3842,5039,ch5,3089,4236,ch6,32473,21303,ch7,33248,21820,ch8,33871,21760,ch9,22703,13475,ch10,23940,14299,ch11,22401,14430,t0, 0, t1, 0, t2, 0, t3, 0
30,30,BH1730,ch0,1616,1573,ch1,1421,1560,ch2,1434,1064,ch3,3399,4798,ch4,2969,4440,ch5,2411,3777,ch6,31895,21099,ch7,32461,21594,ch8,32843,21199,ch9,24493,14960,ch10,25542,15363,ch11,24325,15175,t0, 0, t1, 0, t2, 0, t3, 0
30,35,BH1730,ch0,1760,2308,ch1,1649,1817,ch2,1673,1662,ch3,2996,4322,ch4,2578,3907,ch5,2155,3481,ch6,30750,20555,ch7,31164,20705,ch8,31493,20504,ch9,26383,16129,ch10,27041,16069,ch11,25947,15932,t0, 0, t1, 0, t2, 0, t3, 0
30,40,BH1730,ch0,1926,3070,ch1,1843,2519,ch2,1925,2711,ch3,2727,3634,ch4,2347,3338,ch5,1955,3035,ch6,29873,19351,ch7,29975,19831,ch8,30029,19780,ch9,27757,16994,ch10,28385,17423,ch11,27558,16884,t0, 0, t1, 0, t2, 0, t3, 0
30,45,BH1730,ch0,2143,3566,ch1,2123,3332,ch2,2270,3599,ch3,2583,2914,ch4,2135,2600,ch5,1790,2392,ch6,28645,18765,ch7,28667,19118,ch8,28364,18695,ch9,29381,18203,ch10,29745,19118,ch11,29126,17865,t0, 0, t1, 0, t2, 0, t3, 0
30,50,BH1730,ch0,2324,3911,ch1,2460,3849,ch2,2745,4141,ch3,2473,2320,ch4,1988,2105,ch5,1656,1919,ch6,27267,17728,ch7,27005,18011,ch8,26779,17351,ch9,30844,19712,ch10,30703,19251,ch11,30769,18133,t0, 0, t1, 0, t2, 0, t3, 0
30,55,BH1730,ch0,2578,4199,ch1,2867,4295,ch2,3358,4620,ch3,2412,1961,ch4,1902,1779,ch5,1610,1588,ch6,25730,16579,ch7,25610,16831,ch8,25290,16651,ch9,32109,20580,ch10,31806,19830,ch11,32299,18572,t0, 0, t1, 0, t2, 0, t3, 0
30,60,BH1730,ch0,3362,4599,ch1,3709,4867,ch2,4451,5325,ch3,2342,1650,ch4,1839,1493,ch5,1610,1309,ch6,24111,15504,ch7,24003,15712,ch8,23484,15112,ch9,33173,21364,ch10,32800,20366,ch11,33466,18895,t0, 0, t1, 0, t2, 0, t3, 0
30,65,BH1730,ch0,4636,5468,ch1,5138,5631,ch2,5791,6043,ch3,2149,1270,ch4,1802,1290,ch5,1627,1134,ch6,22600,14738,ch7,22470,14524,ch8,21690,13356,ch9,33891,21757,ch10,33472,20992,ch11,34365,19907,t0, 0, t1, 0, t2, 0, t3, 0
30,70,BH1730,ch0,6201,6457,ch1,6831,6439,ch2,7355,6733,ch3,1708,1036,ch4,1796,1175,ch5,1616,1032,ch6,20669,13418,ch7,20823,13823,ch8,19808,11899,ch9,34497,21389,ch10,34277,21634,ch11,34900,20897,t0, 0, t1, 0, t2, 0, t3, 0
30,75,BH1730,ch0,7915,6991,ch1,8590,7253,ch2,8972,7417,ch3,1443,897,ch4,1775,1109,ch5,1560,957,ch6,18877,12344,ch7,18882,12829,ch8,17736,10751,ch9,34832,22157,ch10,34849,22182,ch11,35314,22047,t0, 0, t1, 0, t2, 0, t3, 0
30,80,BH1730,ch0,9610,7473,ch1,10499,8120,ch2,10710,8171,ch3,1494,912,ch4,1781,1081,ch5,1572,950,ch6,17027,11805,ch7,17174,11872,ch8,15664,9521,ch9,35031,23059,ch10,35242,22289,ch11,35732,22605,t0, 0, t1, 0, t2, 0, t3, 0
30,85,BH1730,ch0,11147,7975,ch1,12487,9007,ch2,12566,8957,ch3,1741,1016,ch4,1797,1073,ch5,1571,944,ch6,15286,10948,ch7,15417,10894,ch8,13579,8623,ch9,35447,22646,ch10,35365,22188,ch11,36038,22656,t0, 0, t1, 0, t2, 0, t3, 0
30,90,BH1730,ch0,13006,8631,ch1,14590,9839,ch2,14474,9868,ch3,1836,1054,ch4,1804,1075,ch5,1586,951,ch6,13399,9840,ch7,13422,9942,ch8,11629,7821,ch9,35509,23197,ch10,35355,22260,ch11,35814,23136,t0, 0, t1, 0, t2, 0, t3, 0
30,95,BH1730,ch0,15078,9412,ch1,16670,10521,ch2,16328,10673,ch3,1900,1085,ch4,1829,1097,ch5,1625,970,ch6,11587,8906,ch7,11507,8947,ch8,9806,7330,ch9,35374,22848,ch10,35224,22362,ch11,35631,23248,t0, 0, t1, 0, t2, 0, t3, 0
30,100,BH1730,ch0,17398,10264,ch1,18637,11089,ch2,18100,11586,ch3,1989,1147,ch4,1847,1120,ch5,1660,995,ch6,9658,7951,ch7,9580,8036,ch8,8153,7023,ch9,35265,22958,ch10,34846,22595,ch11,35376,22738,t0, 0, t1, 0, t2, 0, t3, 0
30,105,BH1730,ch0,19510,11256,ch1,20573,11884,ch2,19874,12572,ch3,2036,1209,ch4,1842,1143,ch5,1684,1038,ch6,7659,7156,ch7,7711,7104,ch8,6442,6403,ch9,34579,22920,ch10,34567,21981,ch11,35042,23092,t0, 0, t1, 0, t2, 0, t3, 0
30,110,BH1730,ch0,21228,12319,ch1,22350,12961,ch2,21690,13233,ch3,2110,1320,ch4,1885,1217,ch5,1642,1064,ch6,5884,6429,ch7,5990,6227,ch8,4795,5767,ch9,34026,22615,ch10,33872,22019,ch11,34645,22282,t0, 0, t1, 0, t2, 0, t3, 0
30,115,BH1730,ch0,23009,13364,ch1,23965,14266,ch2,23319,14298,ch3,2169,1505,ch4,1937,1337,ch5,1717,1189,ch6,4385,5563,ch7,4453,5447,ch8,3450,4833,ch9,33458,21932,ch10,33096,22202,ch11,33894,21966,t0, 0, t1, 0, t2, 0, t3, 0
30,120,BH1730,ch0,24756,14551,ch1,25643,15886,ch2,24896,15158,ch3,2158,1732,ch4,1983,1577,ch5,1891,1398,ch6,3324,4932,ch7,3171,4758,ch8,2588,4261,ch9,33009,21972,ch10,32036,21332,ch11,33046,22036,t0, 0, t1, 0, t2, 0, t3, 0
30,125,BH1730,ch0,26416,16017,ch1,27355,17363,ch2,26565,16487,ch3,2119,1964,ch4,2069,1920,ch5,2050,1767,ch6,2845,4536,ch7,2612,4258,ch8,2305,3894,ch9,32176,20546,ch10,31216,20790,ch11,32021,21301,t0, 0, t1, 0, t2, 0, t3, 0
30,130,BH1730,ch0,27806,17359,ch1,28708,18043,ch2,27964,17368,ch3,2043,2199,ch4,2195,2310,ch5,2210,2310,ch6,2550,3985,ch7,2336,3781,ch8,2128,3497,ch9,30920,18676,ch10,30167,19472,ch11,30719,20274,t0, 0, t1, 0, t2, 0, t3, 0
30,135,BH1730,ch0,29381,18654,ch1,29901,18768,ch2,29380,18091,ch3,2097,2626,ch4,2376,3029,ch5,2411,2905,ch6,2322,3270,ch7,2106,3097,ch8,1867,2580,ch9,29368,17513,ch10,28942,18581,ch11,28936,18963,t0, 0, t1, 0, t2, 0, t3, 0
30,140,BH1730,ch0,30723,19755,ch1,31164,18895,ch2,30653,18680,ch3,2276,3369,ch4,2547,3722,ch5,2628,3720,ch6,2143,2658,ch7,1841,2169,ch8,1562,1683,ch9,28110,16220,ch10,27380,17539,ch11,27321,17453,t0, 0, t1, 0, t2, 0, t3, 0
30,145,BH1730,ch0,31952,20108,ch1,32597,19580,ch2,31702,19278,ch3,2455,3946,ch4,2839,4237,ch5,2950,4309,ch6,1933,2093,ch7,1549,1372,ch8,1331,1301,ch9,26549,15411,ch10,25647,16520,ch11,25467,16142,t0, 0, t1, 0, t2, 0, t3, 0
30,150,BH1730,ch0,33060,20694,ch1,33370,20882,ch2,32764,19893,ch3,2844,4378,ch4,3219,4747,ch5,3526,4800,ch6,1685,1453,ch7,1303,939,ch8,1313,994,ch9,24817,14510,ch10,24064,15631,ch11,23517,15157,t0, 0, t1, 0, t2, 0, t3, 0
30,155,BH1730,ch0,34132,21635,ch1,34365,21791,ch2,33507,20257,ch3,4078,5040,ch4,4212,5377,ch5,4815,5601,ch6,1481,1197,ch7,1047,764,ch8,1223,826,ch9,23192,13654,ch10,22457,14309,ch11,21766,13758,t0, 0, t1, 0, t2, 0, t3, 0
30,160,BH1730,ch0,34558,21935,ch1,35067,22212,ch2,34087,20536,ch3,5809,6185,ch4,5671,6185,ch5,6348,6503,ch6,1325,926,ch7,913,653,ch8,1092,727,ch9,21243,12739,ch10,20589,12982,ch11,19942,12480,t0, 0, t1, 0, t2, 0, t3, 0
30,165,BH1730,ch0,34940,22405,ch1,35668,23437,ch2,34643,20749,ch3,7756,7361,ch4,7443,7095,ch5,8049,7351,ch6,1156,789,ch7,800,582,ch8,998,666,ch9,19114,11943,ch10,18783,12017,ch11,17836,10950,t0, 0, t1, 0, t2, 0, t3, 0
30,170,BH1730,ch0,35326,22684,ch1,35796,23185,ch2,34921,21448,ch3,9770,8076,ch4,9310,8000,ch5,9721,8051,ch6,1049,731,ch7,739,540,ch8,937,633,ch9,17092,11217,ch10,16918,11049,ch11,15781,9637,t0, 0, t1, 0, t2, 0, t3, 0
30,175,BH1730,ch0,35377,22734,ch1,35813,22395,ch2,34997,22031,ch3,11893,8641,ch4,11348,8846,ch5,11411,8862,ch6,967,676,ch7,654,495,ch8,909,613,ch9,15245,10576,ch10,15115,10055,ch11,13831,8515,t0, 0, t1, 0, t2, 0, t3, 0
30,180,BH1730,ch0,35348,22729,ch1,35613,22203,ch2,35135,21785,ch3,13821,9107,ch4,13492,9745,ch5,13155,9531,ch6,991,690,ch7,642,492,ch8,942,630,ch9,13386,9811,ch10,13001,9080,ch11,11922,7558,t0, 0, t1, 0, t2, 0, t3, 0
35,-180,BH1730,ch0,35911,23140,ch1,35848,21752,ch2,35074,21818,ch3,16822,11191,ch4,16173,11094,ch5,15795,11074,ch6,1761,1682,ch7,1504,1131,ch8,1731,1553,ch9,14986,10875,ch10,15104,10183,ch11,14331,9636,t0, 0, t1, 0, t2, 0, t3, 0
35,-175,BH1730,ch0,35642,22884,ch1,35552,21192,ch2,35245,21547,ch3,18578,11915,ch4,17944,11787,ch5,17550,11905,ch6,1798,1750,ch7,1574,1228,ch8,1753,1656,ch9,13254,10206,ch10,13271,9386,ch11,12647,8878,t0, 0, t1, 0, t2, 0, t3, 0
35,-170,BH1730,ch0,35228,22769,ch1,35220,21127,ch2,34974,21208,ch3,20279,12668,ch4,19497,12487,ch5,19279,12752,ch6,1851,1905,ch7,1721,1552,ch8,1813,1510,ch9,11651,9518,ch10,11560,8687,ch11,10979,8242,t0, 0, t1, 0, t2, 0, t3, 0
35,-165,BH1730,ch0,35024,22382,ch1,34633,21880,ch2,34181,21154,ch3,22124,13798,ch4,21108,13608,ch5,21230,13819,ch6,1925,2036,ch7,1887,1957,ch8,1930,1767,ch9,10087,8735,ch10,9921,7930,ch11,9286,7539,t0, 0, t1, 0, t2, 0, t3, 0
35,-160,BH1730,ch0,34464,22408,ch1,34057,21970,ch2,33466,20755,ch3,23869,14968,ch4,22902,14743,ch5,23142,14509,ch6,2049,2260,ch7,2046,2328,ch8,2089,2063,ch9,8534,7949,ch10,8213,7184,ch11,7561,6917,t0, 0, t1, 0, t2, 0, t3, 0
35,-155,BH1730,ch0,33901,22200,ch1,33732,21169,ch2,32938,20119,ch3,25564,15943,ch4,24670,15589,ch5,24930,15055,ch6,2165,2577,ch7,2206,2696,ch8,2259,2455,ch9,6870,7052,ch10,6624,6459,ch11,5994,6343,t0, 0, t1, 0, t2, 0, t3, 0
35,-150,BH1730,ch0,32996,21521,ch1,33178,20868,ch2,32023,19557,ch3,26772,16793,ch4,26285,16754,ch5,26460,16204,ch6,2248,2955,ch7,2330,3132,ch8,2426,3085,ch9,5276,6244,ch10,5205,5685,ch11,4603,5356,t0, 0, t1, 0, t2, 0, t3, 0
35,-145,BH1730,ch0,32018,20680,ch1,32624,19842,ch2,31101,19155,ch3,28057,17722,ch4,27780,17621,ch5,28035,17167,ch6,2317,3342,ch7,2453,3604,ch8,2613,3581,ch9,4222,5495,ch10,4062,4942,ch11,3423,4645,t0, 0, t1, 0, t2, 0, t3, 0
35,-140,BH1730,ch0,31119,19636,ch1,32065,19088,ch2,30401,18900,ch3,29579,18725,ch4,29525,18321,ch5,29576,18071,ch6,2458,3758,ch7,2612,4054,ch8,2865,4200,ch9,3581,4926,ch10,3302,4383,ch11,2874,4260,t0, 0, t1, 0, t2, 0, t3, 0
35,-135,BH1730,ch0,30039,18795,ch1,30387,18639,ch2,28745,18449,ch3,31000,19563,ch4,30853,18842,ch5,30580,18922,ch6,2660,4180,ch7,2825,4475,ch8,3149,4679,ch9,3183,4417,ch10,3012,3935,ch11,2637,3891,t0, 0, t1, 0, t2, 0, t3, 0
35,-130,BH1730,ch0,28876,17866,ch1,28910,17907,ch2,27060,17271,ch3,32053,20071,ch4,32024,19522,ch5,31319,19738,ch6,2920,4568,ch7,3155,4949,ch8,3514,5102,ch9,2963,3928,ch10,2780,3543,ch11,2534,3577,t0, 0, t1, 0, t2, 0, t3, 0
35,-125,BH1730,ch0,27222,17894,ch1,27407,16986,ch2,25448,16078,ch3,33031,20759,ch4,33195,20556,ch5,32326,20378,ch6,3452,5021,ch7,3982,5561,ch8,4253,5679,ch9,2785,3359,ch10,2585,3168,ch11,2460,3225,t0, 0, t1, 0, t2, 0, t3, 0
35,-120,BH1730,ch0,25650,17953,ch1,25828,15500,ch2,23964,14836,ch3,34049,21691,ch4,34230,21422,ch5,33239,21093,ch6,4571,5694,ch7,5172,6314,ch8,5558,6430,ch9,2624,2946,ch10,2415,2758,ch11,2395,2796,t0, 0, t1, 0, t2, 0, t3, 0
35,-115,BH1730,ch0,24035,17376,ch1,24304,14497,ch2,22367,13808,ch3,34408,22337,ch4,34880,22198,ch5,33872,21401,ch6,6038,6773,ch7,6620,7212,ch8,7109,7233,ch9,2463,2587,ch10,2284,2436,ch11,2322,2466,t0, 0, t1, 0, t2, 0, t3, 0
35,-110,BH1730,ch0,22251,16076,ch1,22735,13738,ch2,20638,12974,ch3,34946,22938,ch4,35268,22540,ch5,33951,21695,ch6,7782,7387,ch7,8275,8059,ch8,8781,7948,ch9,2321,2292,ch10,2168,2189,ch11,2257,2218,t0, 0, t1, 0, t2, 0, t3, 0
35,-105,BH1730,ch0,20386,14986,ch1,20860,12705,ch2,19090,11705,ch3,35541,22566,ch4,35703,22552,ch5,34352,22549,ch6,9675,8199,ch7,10107,8792,ch8,10595,8695,ch9,2197,2062,ch10,2051,1956,ch11,2200,2044,t0, 0, t1, 0, t2, 0, t3, 0
35,-100,BH1730,ch0,18832,13435,ch1,19336,12003,ch2,17455,10740,ch3,35663,22507,ch4,36045,22505,ch5,34523,22580,ch6,11578,8812,ch7,12063,9577,ch8,12454,9432,ch9,2100,1884,ch10,1960,1791,ch11,2151,1914,t0, 0, t1, 0, t2, 0, t3, 0
35,-95,BH1730,ch0,17402,11569,ch1,17548,11547,ch2,15830,9899,ch3,35675,22292,ch4,36270,22688,ch5,34727,22986,ch6,13534,9600,ch7,13996,10353,ch8,14380,10397,ch9,2033,1746,ch10,1895,1694,ch11,2114,1874,t0, 0, t1, 0, t2, 0, t3, 0
35,-90,BH1730,ch0,16083,10329,ch1,15854,10877,ch2,14271,9255,ch3,35308,21775,ch4,36144,22711,ch5,35003,23019,ch6,15386,10324,ch7,15989,11251,ch8,16421,11316,ch9,2017,1725,ch10,1869,1668,ch11,2094,1821,t0, 0, t1, 0, t2, 0, t3, 0
35,-85,BH1730,ch0,14363,9393,ch1,14008,9938,ch2,12614,8694,ch3,34780,22396,ch4,35966,23022,ch5,35134,22891,ch6,17144,10962,ch7,17810,11986,ch8,18462,12270,ch9,2045,1795,ch10,1914,1721,ch11,2153,1832,t0, 0, t1, 0, t2, 0, t3, 0
35,-80,BH1730,ch0,12523,8710,ch1,12092,8974,ch2,10987,8168,ch3,34273,22345,ch4,35826,22936,ch5,34768,22615,ch6,19014,11763,ch7,19726,12878,ch8,20327,13311,ch9,2125,1934,ch10,1986,1893,ch11,2283,2014,t0, 0, t1, 0, t2, 0, t3, 0
35,-75,BH1730,ch0,10881,8177,ch1,10348,8097,ch2,9501,7735,ch3,33856,22864,ch4,35322,22851,ch5,34192,22215,ch6,20832,12986,ch7,21442,13656,ch8,22135,14110,ch9,2215,2110,ch10,2085,2073,ch11,2425,2240,t0, 0, t1, 0, t2, 0, t3, 0
35,-70,BH1730,ch0,9241,7632,ch1,8697,7537,ch2,7997,7051,ch3,33281,22436,ch4,34919,22790,ch5,33213,21787,ch6,22589,14319,ch7,23045,14579,ch8,23830,14769,ch9,2304,2317,ch10,2165,2257,ch11,2593,2517,t0, 0, t1, 0, t2, 0, t3, 0
35,-65,BH1730,ch0,7549,6993,ch1,7061,6845,ch2,6597,6327,ch3,32744,21727,ch4,34077,21935,ch5,32544,21298,ch6,24309,15515,ch7,24469,15447,ch8,25288,15643,ch9,2394,2593,ch10,2319,2457,ch11,2769,2806,t0, 0, t1, 0, t2, 0, t3, 0
35,-60,BH1730,ch0,5996,6240,ch1,5615,6011,ch2,5323,5617,ch3,31891,20428,ch4,33141,21244,ch5,31581,21335,ch6,25771,16518,ch7,25892,16286,ch8,26631,16675,ch9,2469,2981,ch10,2490,2961,ch11,2938,3207,t0, 0, t1, 0, t2, 0, t3, 0
35,-55,BH1730,ch0,4743,5521,ch1,4350,5234,ch2,4225,4884,ch3,30949,19707,ch4,32334,20428,ch5,30789,20678,ch6,27071,17398,ch7,27219,17397,ch8,27788,17809,ch9,2551,3393,ch10,2614,3343,ch11,3110,3698,t0, 0, t1, 0, t2, 0, t3, 0
35,-50,BH1730,ch0,3603,4753,ch1,3389,4530,ch2,3285,4253,ch3,30017,19042,ch4,31342,19517,ch5,29912,19740,ch6,28454,18125,ch7,28655,18563,ch8,29107,19417,ch9,2694,3814,ch10,2817,3710,ch11,3301,4198,t0, 0, t1, 0, t2, 0, t3, 0
35,-45,BH1730,ch0,2819,4147,ch1,2744,4047,ch2,2621,3807,ch3,28981,18378,ch4,30107,19083,ch5,28469,18801,ch6,30142,19190,ch7,29983,19847,ch8,30645,19841,ch9,2889,4241,ch10,3065,4119,ch11,3577,4707,t0, 0, t1, 0, t2, 0, t3, 0
35,-40,BH1730,ch0,2472,3696,ch1,2465,3627,ch2,2360,3463,ch3,27460,17803,ch4,28635,18058,ch5,26878,17460,ch6,31395,20033,ch7,31065,21100,ch8,31677,20522,ch9,3134,4601,ch10,3425,4534,ch11,3973,5235,t0, 0, t1, 0, t2, 0, t3, 0
35,-35,BH1730,ch0,2266,3275,ch1,2253,3192,ch2,2205,3136,ch3,25845,17105,ch4,27249,17269,ch5,25552,16833,ch6,32188,20977,ch7,32076,21955,ch8,32713,20879,ch9,3595,4984,ch10,4285,5048,ch11,4807,5857,t0, 0, t1, 0, t2, 0, t3, 0
35,-30,BH1730,ch0,2097,2804,ch1,2059,2784,ch2,2041,2784,ch3,24250,16040,ch4,25945,16173,ch5,24205,15912,ch6,32983,21499,ch7,32905,21907,ch8,33750,21364,ch9,4790,5647,ch10,5660,5745,ch11,6149,6694,t0, 0, t1, 0, t2, 0, t3, 0
35,-25,BH1730,ch0,1940,2352,ch1,1901,2389,ch2,1878,2411,ch3,22359,15073,ch4,24455,14893,ch5,22775,14767,ch6,33489,21840,ch7,33590,21970,ch8,34623,22348,ch9,6297,6846,ch10,7316,6703,ch11,7549,7693,t0, 0, t1, 0, t2, 0, t3, 0
35,-20,BH1730,ch0,1792,1970,ch1,1712,1991,ch2,1738,2103,ch3,20247,14051,ch4,22643,13885,ch5,21042,13235,ch6,34141,22343,ch7,34342,21731,ch8,34892,23008,ch9,8030,7688,ch10,9109,7597,ch11,9010,8406,t0, 0, t1, 0, t2, 0, t3, 0
35,-15,BH1730,ch0,1671,1654,ch1,1575,1654,ch2,1639,1846,ch3,18290,12821,ch4,20527,12880,ch5,19254,11810,ch6,34596,22215,ch7,34653,22150,ch8,35296,23069,ch9,9891,8179,ch10,10917,8306,ch11,10442,8944,t0, 0, t1, 0, t2, 0, t3, 0
35,-10,BH1730,ch0,1582,1540,ch1,1451,1395,ch2,1546,1662,ch3,16411,11757,ch4,18588,11853,ch5,17389,10668,ch6,34803,22164,ch7,34828,22670,ch8,35548,23543,ch9,11773,8827,ch10,12805,9201,ch11,11983,9610,t0, 0, t1, 0, t2, 0, t3, 0
35,-5,BH1730,ch0,1454,1443,ch1,1340,1275,ch2,1467,1544,ch3,14627,10843,ch4,16677,10907,ch5,15470,9731,ch6,34838,22746,ch7,34835,23433,ch8,35567,23440,ch9,13628,9410,ch10,14703,10083,ch11,13571,10389,t0, 0, t1, 0, t2, 0, t3, 0
35,0,BH1730,ch0,1402,1431,ch1,1323,1315,ch2,1442,1506,ch3,12750,10009,ch4,14759,10065,ch5,13563,8895,ch6,34746,22469,ch7,34919,23759,ch8,35824,23077,ch9,15166,10069,ch10,16567,10798,ch11,15364,11229,t0, 0, t1, 0, t2, 0, t3, 0
35,5,BH1730,ch0,1464,1588,ch1,1405,1530,ch2,1479,1567,ch3,11051,9278,ch4,12890,9320,ch5,11715,8161,ch6,34951,22903,ch7,35140,23563,ch8,35672,23318,ch9,17121,10978,ch10,18581,11494,ch11,17176,11900,t0, 0, t1, 0, t2, 0, t3, 0
35,10,BH1730,ch0,1543,1813,ch1,1511,1717,ch2,1551,1710,ch3,9574,8461,ch4,11062,8532,ch5,9836,7558,ch6,34840,23089,ch7,34872,22929,ch8,35413,23388,ch9,19114,12021,ch10,20353,12408,ch11,18854,12599,t0, 0, t1, 0, t2, 0, t3, 0
35,15,BH1730,ch0,1655,2080,ch1,1651,2071,ch2,1645,1859,ch3,7987,7679,ch4,9289,7828,ch5,8038,6969,ch6,34155,22524,ch7,34588,22435,ch8,35201,22827,ch9,21021,12948,ch10,21957,13560,ch11,20526,13554,t0, 0, t1, 0, t2, 0, t3, 0
35,20,BH1730,ch0,1784,2442,ch1,1794,2403,ch2,1788,2105,ch3,6647,7123,ch4,7564,7197,ch5,6415,6437,ch6,33458,22391,ch7,34041,22346,ch8,34549,22852,ch9,22697,13750,ch10,23645,14289,ch11,22131,14528,t0, 0, t1, 0, t2, 0, t3, 0
35,25,BH1730,ch0,1915,2796,ch1,1929,2632,ch2,1909,2566,ch3,5453,6423,ch4,5965,6398,ch5,5033,5725,ch6,32956,21839,ch7,33388,22203,ch8,34092,22183,ch9,24243,14675,ch10,25243,15118,ch11,23781,15574,t0, 0, t1, 0, t2, 0, t3, 0
35,30,BH1730,ch0,2088,3192,ch1,2071,2942,ch2,2136,3099,ch3,4289,5585,ch4,4586,5592,ch5,3872,4838,ch6,32462,21297,ch7,32905,22339,ch8,33350,21638,ch9,25931,15542,ch10,26839,15877,ch11,25469,16286,t0, 0, t1, 0, t2, 0, t3, 0
35,35,BH1730,ch0,2304,3641,ch1,2297,3452,ch2,2453,3585,ch3,3779,5161,ch4,3517,4871,ch5,2987,4277,ch6,31744,21080,ch7,32197,21455,ch8,32336,21476,ch9,27571,16742,ch10,28380,16860,ch11,27278,16657,t0, 0, t1, 0, t2, 0, t3, 0
35,40,BH1730,ch0,2515,4004,ch1,2555,3880,ch2,2794,4048,ch3,3502,4832,ch4,3062,4359,ch5,2614,3923,ch6,30663,20039,ch7,30824,20667,ch8,30989,20142,ch9,28840,18125,ch10,29516,18443,ch11,28536,17369,t0, 0, t1, 0, t2, 0, t3, 0
35,45,BH1730,ch0,2847,4369,ch1,2944,4305,ch2,3359,4555,ch3,3251,4373,ch4,2844,3943,ch5,2422,3573,ch6,29755,19221,ch7,29713,20093,ch8,29813,19984,ch9,30412,19445,ch10,30845,19400,ch11,30045,17949,t0, 0, t1, 0, t2, 0, t3, 0
35,50,BH1730,ch0,3612,4845,ch1,3729,4870,ch2,4351,5192,ch3,3027,3774,ch4,2668,3478,ch5,2247,3194,ch6,28523,18435,ch7,28216,19121,ch8,28170,18594,ch9,31701,20253,ch10,31608,19772,ch11,31441,18557,t0, 0, t1, 0, t2, 0, t3, 0
35,55,BH1730,ch0,4698,5481,ch1,4865,5493,ch2,5557,5934,ch3,2910,3237,ch4,2563,3074,ch5,2145,2775,ch6,27152,17428,ch7,26768,17867,ch8,26763,17228,ch9,33168,21148,ch10,32700,20431,ch11,32751,19119,t0, 0, t1, 0, t2, 0, t3, 0
35,60,BH1730,ch0,5933,6342,ch1,6297,6306,ch2,7002,6740,ch3,2808,2795,ch4,2426,2622,ch5,2043,2348,ch6,25588,16576,ch7,25435,16942,ch8,25432,16151,ch9,34241,21389,ch10,33333,20664,ch11,33572,19691,t0, 0, t1, 0, t2, 0, t3, 0
35,65,BH1730,ch0,7481,7087,ch1,7979,7123,ch2,8518,7507,ch3,2663,2405,ch4,2302,2285,ch5,1946,2052,ch6,23971,15716,ch7,23974,15738,ch8,23619,14897,ch9,34646,21989,ch10,33934,21143,ch11,34331,20614,t0, 0, t1, 0, t2, 0, t3, 0
35,70,BH1730,ch0,9153,7714,ch1,9717,7823,ch2,10123,8120,ch3,2514,2059,ch4,2212,2034,ch5,1878,1890,ch6,22507,14941,ch7,22374,14707,ch8,21827,13565,ch9,35164,21600,ch10,34653,21853,ch11,35028,21856,t0, 0, t1, 0, t2, 0, t3, 0
35,75,BH1730,ch0,10923,8417,ch1,11495,8577,ch2,11770,8699,ch3,2395,1831,ch4,2157,1878,ch5,1836,1701,ch6,20815,13781,ch7,20782,13898,ch8,19964,12702,ch9,35377,22390,ch10,35244,22779,ch11,35534,22555,t0, 0, t1, 0, t2, 0, t3, 0
35,80,BH1730,ch0,12612,8889,ch1,13364,9576,ch2,13405,9305,ch3,2238,1705,ch4,2095,1734,ch5,1797,1576,ch6,19020,12641,ch7,19036,12855,ch8,17933,11747,ch9,35529,23083,ch10,35483,22563,ch11,35867,22854,t0, 0, t1, 0, t2, 0, t3, 0
35,85,BH1730,ch0,14261,9608,ch1,15154,10573,ch2,15148,10113,ch3,2161,1650,ch4,2041,1653,ch5,1774,1503,ch6,17237,11812,ch7,17278,11901,ch8,16084,10775,ch9,35822,22645,ch10,35424,22250,ch11,35982,22671,t0, 0, t1, 0, t2, 0, t3, 0
